test,item,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
132,59,1.834454e+01,3.015827e-01,1.586312e+01,1.756398e+01,1.979156e+01,3.928438e+00,1.963341e+02,2.345605e+02,1.217672e+02,1.805737e+02,5.337523e-01,8.917983e-01,3.700173e-02,5.076396e-01,9.883803e-01,9.513786e-01,1.257502e+01,5.837584e+00,1.075734e+01,6.269021e+00,5.232832e-01,9.114562e-01,1.449904e+01,1.077295e+00,1.470599e+01,5.304022e-01,1.894501e+01,7.138831e-01,1.255307e+01,9.201061e-01,3.600161e-02,1.149631e+00,1.627880e+00,9.007180e-01,8.792965e-01,4.591882e+00,5.998156e+00,4.394686e+00,2.210133e+01,1.269089e+00,5.487103e+02,4.132804e-01,1.149930e+03,2.309193e-01,-1.073924e+02,-8.088161e-01,1.601981e+03,1.746261e-01,8.843564e+02,4.554528e-01,-1.126399e+02,-7.187715e-01,2.568380e+03,1.288671e-01,8.222747e+02,4.896984e-01,-1.123541e+02,-7.174982e-01,-1.860624e+01,-4.961938e-01,2.634284e+01,3.594916e-01,-6.011569e-02,-4.616889e-01,-1.737482e-02,-7.478253e-01,8.648177e-01,4.217605e-01,2.440705e+01,5.425950e-01,1.498252e+01,6.038186e-01,2.291469e+01,6.744239e-01,1.078687e+01,1.141769e+00,-1.801294e+01,2.791416e+01,-9.586022e-02,-1.950428e-04,1.575394e-01,4.644195e+00,2.631579e+00,1.885714e-01,1.183492e-01,2.041379e-01,3.527676e-01,-2.627833e+01
132,60,3.017700e+01,2.318306e-01,2.849075e+01,3.145811e+01,3.515698e+01,6.666231e+00,4.668015e+02,7.715543e+02,1.180918e+02,1.854081e+02,1.498744e+00,6.840236e-01,2.944500e-01,1.556321e+00,2.450316e+00,2.155866e+00,2.601755e+01,1.478055e+01,2.022936e+01,1.498557e+01,1.433262e+00,9.385452e-01,1.893321e+01,8.256537e-01,9.820277e+00,1.246573e+00,1.170739e+01,1.255845e+00,-2.864662e-01,-4.371112e+01,4.685168e-02,2.179049e+00,1.312912e+00,1.081165e+00,5.804321e+00,9.358225e-01,1.309960e+01,2.042015e+00,2.295078e+01,1.056403e+00,5.968126e+02,3.421474e-01,1.239754e+03,1.978338e-01,-7.924214e+01,-1.048488e+00,1.676676e+03,1.628611e-01,8.576387e+02,5.173041e-01,-8.549814e+01,-8.820758e-01,2.697830e+03,9.842693e-02,8.686572e+02,5.286295e-01,-8.719302e+01,-8.490075e-01,-1.608294e+01,-5.165771e-01,2.400662e+01,4.067014e-01,4.453712e-02,1.079175e+00,-2.233181e-02,-6.273577e-01,1.911898e+00,6.968917e-01,2.526879e+01,4.902269e-01,1.123714e+01,9.300904e-01,1.527394e+01,9.756774e-01,-3.073591e+00,-4.252608e+00,-5.121973e+00,1.196237e+01,-5.441920e-03,-1.032948e-02,4.983490e-01,4.616653e+00,3.396852e+00,1.843902e-01,1.461214e-01,9.184211e-02,8.334631e-02,-1.623303e+01
133,01,3.426619e+01,1.862775e-01,3.002321e+01,3.327541e+01,3.746251e+01,7.439295e+00,6.384255e+02,7.435306e+02,9.906706e+01,1.194620e+02,1.040989e+00,7.624677e-01,1.433613e-01,1.051828e+00,1.672062e+00,1.528701e+00,1.618883e+01,7.789976e+00,1.493585e+01,9.137298e+00,6.828991e-01,1.006112e+00,1.191922e+01,1.470658e+00,2.750393e+00,4.775834e+00,9.245638e+00,1.693756e+00,-1.848473e+00,-7.902695e+00,3.753167e-02,1.892497e+00,1.152599e+00,8.549672e-01,5.768656e+00,7.717928e-01,5.265269e+00,2.292336e+00,1.168893e+01,1.492202e+00,5.850705e+02,4.022432e-01,1.191199e+03,2.753727e-01,-9.014879e+01,-9.717973e-01,1.646618e+03,1.606130e-01,8.541537e+02,4.734000e-01,-8.587620e+01,-9.432184e-01,2.654973e+03,1.115767e-01,9.735485e+02,6.576915e-01,-8.590293e+01,-9.328777e-01,-1.008176e+01,-8.773941e-01,1.856587e+01,5.171692e-01,4.830098e-02,7.828235e-01,-1.770790e-02,-8.755529e-01,9.507709e-01,7.297785e-01,1.981498e+01,6.905955e-01,9.077629e-01,1.571608e+01,1.261543e+01,1.338518e+00,-5.866228e+00,-2.707256e+00,-1.033764e+00,8.219730e+00,2.222402e-02,2.140155e-03,2.680219e-01,4.341085e+00,2.492212e+00,2.518750e-01,1.964281e-01,1.450000e-01,1.476119e-01,-2.370244e+01
133,02,2.516913e+01,3.745488e-01,1.840832e+01,2.280536e+01,3.004215e+01,1.163383e+01,9.426264e+02,1.295826e+03,9.513660e+01,8.199728e+01,2.286408e+00,7.474242e-01,1.302343e-01,2.397378e+00,3.835635e+00,3.705400e+00,4.360707e+01,2.534509e+01,3.575507e+01,2.215955e+01,2.452804e+00,8.289260e-01,9.279059e+00,1.846839e+00,8.425746e+00,1.202046e+00,1.212300e+01,1.250199e+00,9.487957e+00,1.238784e+00,4.538362e-02,2.149121e+00,1.351596e+00,9.245313e-01,1.605935e+00,2.657008e+00,4.821076e+00,4.582118e+00,1.541966e+01,1.333481e+00,5.471142e+02,4.735941e-01,1.100533e+03,2.751224e-01,-8.423158e+01,-1.046329e+00,1.571244e+03,1.886035e-01,7.609332e+02,4.172469e-01,-8.691544e+01,-9.371201e-01,2.566398e+03,1.218572e-01,7.241757e+02,3.872626e-01,-8.676031e+01,-9.358096e-01,-1.092444e+01,-8.561659e-01,1.762201e+01,5.657620e-01,6.717522e-03,6.857644e+00,-1.491513e-02,-7.783272e-01,3.369787e+00,5.276595e-01,1.771068e+01,8.186635e-01,1.104480e+01,8.440734e-01,1.675447e+01,9.112538e-01,1.192526e+01,1.036507e+00,1.060860e+00,5.621060e+00,1.471812e-02,3.532886e-03,8.962237e-01,4.867987e+00,3.067993e+00,1.978378e-01,1.697078e-01,1.193939e-01,1.598094e-01,-1.394086e+01
133,03,3.822017e+01,1.181349e-01,3.473939e+01,3.768250e+01,4.164842e+01,6.909031e+00,2.014945e+02,2.566273e+02,4.870064e+01,4.071327e+01,9.982764e-01,7.649503e-01,8.418728e-02,9.993324e-01,1.750677e+00,1.666490e+00,1.691928e+01,1.185318e+01,1.268211e+01,5.827230e+00,6.237324e-01,9.197599e-01,1.024281e+01,1.473131e+00,-9.645593e-02,-1.669189e+02,3.290047e+00,4.842937e+00,-9.593390e+00,-1.843147e+00,2.659930e-02,1.764438e+00,9.250451e-01,8.212256e-01,7.463453e+00,5.556279e-01,8.792579e+00,1.140064e+00,1.562663e+01,7.483721e-01,6.763046e+02,3.830357e-01,1.243587e+03,2.485465e-01,-8.910509e+01,-1.015423e+00,1.700375e+03,1.623242e-01,1.018470e+03,4.555447e-01,-8.209595e+01,-1.004580e+00,2.680570e+03,1.176168e-01,8.274116e+02,6.323374e-01,-8.340636e+01,-9.749880e-01,-8.768279e+00,-9.619180e-01,1.771915e+01,5.389504e-01,8.374963e-02,5.071793e-01,-1.333875e-02,-1.111178e+00,8.908103e-01,5.942547e-01,1.645990e+01,7.392036e-01,-2.896771e+00,-6.373025e+00,3.471338e+00,5.335339e+00,-1.648623e+01,-1.046886e+00,-3.294693e+00,1.126406e+01,3.255132e-02,7.058822e-03,1.685462e-01,3.825555e+00,1.920123e+00,3.324000e-01,1.875799e-01,1.600000e-01,1.739142e-01,-2.599353e+01
133,04,3.724984e+01,1.747176e-01,3.407958e+01,3.814713e+01,4.141732e+01,7.337734e+00,3.795260e+02,5.761865e+02,5.751649e+01,3.525924e+01,4.134753e+00,6.173917e-01,9.178980e-01,4.422670e+00,6.606676e+00,5.688778e+00,4.993822e+01,2.565744e+01,4.469752e+01,2.457648e+01,4.560089e+00,6.996788e-01,7.615169e+00,2.113213e+00,-1.012542e+00,-1.641468e+01,4.450097e+00,3.497407e+00,-2.687148e+00,-6.642116e+00,3.615746e-02,1.999714e+00,8.028247e-01,1.169390e+00,6.232619e+00,7.643846e-01,9.387009e+00,1.556436e+00,1.339717e+01,1.063176e+00,7.582275e+02,4.466837e-01,9.858904e+02,2.958234e-01,-7.144453e+01,-1.182540e+00,1.816607e+03,2.041952e-01,7.699396e+02,4.547649e-01,-5.784403e+01,-1.302990e+00,2.815470e+03,1.234611e-01,7.253316e+02,4.302476e-01,-5.919093e+01,-1.255515e+00,-6.857017e+00,-1.269332e+00,1.528469e+01,5.810965e-01,6.041518e-02,6.390594e-01,-1.327909e-02,-1.069011e+00,5.585542e+00,4.994516e-01,1.160228e+01,1.109313e+00,-4.287568e+00,-3.771883e+00,2.884847e+00,5.832114e+00,-6.697764e+00,-2.693266e+00,7.727356e-01,8.333783e+00,-1.484147e-03,-5.922721e-04,1.296954e+00,4.315352e+00,2.085071e+00,3.584000e-01,2.021025e-01,1.176190e-01,1.168599e-01,-9.813223e+00
133,05,3.116008e+01,2.692684e-01,2.509001e+01,2.999633e+01,3.560216e+01,1.051216e+01,3.841986e+02,7.595508e+02,1.494510e+02,1.679817e+02,1.948237e+00,7.699260e-01,2.670161e-01,1.851137e+00,3.231492e+00,2.964476e+00,3.256506e+01,2.041130e+01,2.860900e+01,1.771643e+01,1.966538e+00,9.809986e-01,1.208768e+01,1.534786e+00,9.004601e+00,1.408811e+00,7.973490e+00,1.766199e+00,-1.316437e+00,-9.459768e+00,2.959263e-02,1.142873e+00,1.203775e+00,9.230924e-01,4.532378e+00,1.252630e+00,7.443470e+00,1.542922e+00,2.226773e+01,5.413632e-01,5.841057e+02,4.101138e-01,1.235660e+03,2.608852e-01,-9.968592e+01,-9.175438e-01,1.639687e+03,2.014588e-01,1.017570e+03,5.318387e-01,-1.017297e+02,-8.189895e-01,2.657909e+03,1.315232e-01,8.437092e+02,6.562443e-01,-1.028771e+02,-7.932793e-01,-1.246936e+01,-8.644204e-01,2.126209e+01,5.353978e-01,3.928891e-02,1.169634e+00,-2.174252e-02,-7.949587e-01,2.973850e+00,6.418803e-01,2.068996e+01,8.115447e-01,1.170792e+01,1.101775e+00,9.947045e+00,1.618748e+00,-4.242776e+00,-3.089572e+00,-3.473491e+00,1.180840e+01,-1.322696e-02,-7.181588e-03,7.062761e-01,4.114622e+00,3.318584e+00,1.580000e-01,1.224128e-01,1.245454e-01,1.761257e-01,-1.429085e+01
133,06,2.805727e+01,3.413652e-01,1.981174e+01,2.676944e+01,3.555305e+01,1.574131e+01,3.785420e+02,5.040915e+02,1.283452e+02,1.375832e+02,3.675625e+00,5.373662e-01,1.633048e+00,3.933154e+00,5.585776e+00,3.952728e+00,4.077100e+01,2.670045e+01,3.851006e+01,2.019373e+01,3.550168e+00,6.230549e-01,9.801744e+00,1.794146e+00,5.267241e+00,2.696662e+00,1.410076e+01,1.079601e+00,8.751132e+00,1.773115e+00,4.680382e-02,2.119542e+00,1.179248e+00,1.020188e+00,2.038950e+00,2.167520e+00,6.376256e+00,1.583293e+00,1.533778e+01,8.424516e-01,7.595898e+02,4.540530e-01,1.031057e+03,3.055345e-01,-5.645584e+01,-1.356492e+00,1.783377e+03,2.010237e-01,8.738136e+02,3.660073e-01,-5.370638e+01,-1.342554e+00,2.781656e+03,1.406943e-01,7.620741e+02,3.984867e-01,-5.499773e+01,-1.288335e+00,-7.793603e+00,-1.249701e+00,1.407332e+01,7.171370e-01,2.978040e-02,1.736452e+00,-5.213967e-03,-2.429031e+00,4.056904e+00,4.868177e-01,1.479806e+01,9.908016e-01,3.904522e+00,3.445106e+00,1.378678e+01,1.141341e+00,7.798117e+00,2.098953e+00,1.610452e+00,6.236834e+00,-4.278072e-03,7.175624e-03,1.717687e+00,4.678363e+00,2.265101e+00,3.396296e-01,3.704200e-01,1.014286e-01,1.252535e-01,-1.190167e+01
133,07,3.708159e+01,2.030345e-01,3.173071e+01,3.883839e+01,4.202954e+01,1.029883e+01,1.844124e+02,2.565687e+02,2.044973e+02,4.871388e+02,1.449700e+00,8.014351e-01,9.333026e-02,1.438368e+00,2.660999e+00,2.567669e+00,2.366971e+01,1.567425e+01,1.991422e+01,1.286519e+01,1.023467e+00,1.005585e+00,8.887825e+00,1.677933e+00,1.340618e+00,1.111093e+01,4.143562e-01,4.564516e+01,1.308774e-01,9.802748e+01,3.488095e-02,1.839223e+00,1.119539e+00,1.005122e+00,6.380116e+00,8.822989e-01,5.559577e+00,1.626131e+00,1.385636e+01,8.697402e-01,6.361189e+02,4.636442e-01,1.146074e+03,2.785356e-01,-9.413508e+01,-9.714722e-01,1.644377e+03,1.851184e-01,9.293376e+02,4.162520e-01,-7.965576e+01,-1.053624e+00,2.621228e+03,1.183032e-01,9.262083e+02,5.212960e-01,-8.127969e+01,-1.006960e+00,-7.992314e+00,-1.131945e+00,1.726377e+01,5.819973e-01,7.502505e-02,5.869710e-01,-1.262611e-02,-1.192581e+00,1.449224e+00,6.832841e-01,1.426746e+01,9.783177e-01,-1.919410e+00,-8.351190e+00,-2.926822e+00,-7.325099e+00,-3.210464e+00,-4.274647e+00,-3.388966e+00,1.154510e+01,3.914105e-02,9.188648e-03,3.031347e-01,3.496504e+00,2.176966e+00,2.954839e-01,2.014758e-01,1.524138e-01,1.739531e-01,-2.122495e+01
133,08,3.251638e+01,1.846935e-01,2.828836e+01,3.340455e+01,3.672427e+01,8.435917e+00,3.094705e+02,5.473841e+02,8.864266e+01,7.092307e+01,2.054853e+00,6.621817e-01,5.315759e-01,2.137257e+00,3.293618e+00,2.762042e+00,3.305262e+01,1.648004e+01,3.086995e+01,1.744072e+01,1.704266e+00,7.941112e-01,1.492715e+01,9.903653e-01,1.070015e-01,1.395994e+02,7.856938e+00,2.027862e+00,-3.752673e+00,-4.684188e+00,4.740764e-02,1.869247e+00,1.255769e+00,8.900278e-01,4.030971e+00,1.226393e+00,6.216443e+00,1.405114e+00,1.551847e+01,5.818526e-01,7.136252e+02,4.649036e-01,1.023737e+03,2.524266e-01,-6.134415e+01,-1.333819e+00,1.733557e+03,2.030439e-01,7.544476e+02,3.565187e-01,-5.662730e+01,-1.318001e+00,2.777373e+03,1.350776e-01,6.889650e+02,3.723054e-01,-5.990400e+01,-1.211261e+00,-7.270707e+00,-1.011459e+00,1.614727e+01,4.804645e-01,6.582673e-02,6.004804e-01,-6.716255e-03,-2.040851e+00,2.105078e+00,6.066644e-01,1.842351e+01,6.656833e-01,-2.285884e+00,-6.461207e+00,8.527546e+00,1.985167e+00,-6.640024e+00,-2.752243e+00,-2.803646e+00,1.215483e+01,-4.213409e-04,5.577657e-03,3.973280e-01,4.885344e+00,2.404810e+00,3.108333e-01,2.573408e-01,1.088889e-01,1.401939e-01,-1.845448e+01
133,09,2.774944e+01,3.069263e-01,1.655402e+01,3.008500e+01,3.532556e+01,1.877154e+01,2.182461e+02,1.832658e+02,2.702863e+02,8.131066e+02,1.807527e+00,8.267565e-01,1.988562e-01,1.659100e+00,3.149684e+00,2.950828e+00,3.811388e+01,2.043767e+01,2.760419e+01,1.743544e+01,2.101680e+00,1.055460e+00,1.895995e+01,7.988663e-01,1.415906e+01,8.269154e-01,1.063110e+01,1.589921e+00,9.278328e-01,1.470715e+01,4.553591e-02,2.024817e+00,1.361841e+00,1.102671e+00,4.403689e+00,1.431734e+00,1.096692e+01,2.513549e+00,2.143917e+01,1.129692e+00,5.915332e+02,3.595908e-01,1.259752e+03,1.942019e-01,-7.551525e+01,-1.067895e+00,1.662635e+03,1.683203e-01,9.982864e+02,5.619923e-01,-8.176726e+01,-8.833942e-01,2.717273e+03,1.024963e-01,7.516832e+02,5.047197e-01,-8.432218e+01,-8.364534e-01,-1.718208e+01,-4.706134e-01,2.660028e+01,3.712440e-01,1.352660e-02,3.586885e+00,-2.307142e-02,-6.774426e-01,2.669613e+00,8.780289e-01,2.433711e+01,4.730858e-01,1.435317e+01,8.201808e-01,1.286474e+01,1.362204e+00,-2.045244e+00,-6.740181e+00,-9.344883e+00,1.772986e+01,-3.233917e-02,-9.628959e-03,8.848966e-01,4.026354e+00,4.194261e+00,1.547368e-01,1.271980e-01,7.039215e-02,4.990032e-02,-1.271424e+01
133,10,3.101631e+01,3.193038e-01,2.307081e+01,2.880836e+01,3.871889e+01,1.564808e+01,6.295239e+02,8.889116e+02,2.400813e+02,3.088719e+02,3.486724e+00,5.941849e-01,1.235257e+00,3.570968e+00,5.498716e+00,4.263459e+00,4.562705e+01,2.268852e+01,4.432529e+01,2.431415e+01,3.755897e+00,6.827840e-01,1.206353e+01,1.368438e+00,-1.228277e+00,-1.076619e+01,1.256450e+01,1.429832e+00,1.120544e+01,1.180555e+00,5.319066e-02,1.755410e+00,1.178679e+00,1.087564e+00,1.870474e+00,2.835945e+00,5.522316e+00,3.193890e+00,1.020333e+01,1.707318e+00,7.449448e+02,4.774597e-01,9.657618e+02,3.250896e-01,-7.522940e+01,-1.109902e+00,1.749484e+03,2.203312e-01,7.623278e+02,3.486312e-01,-6.651740e+01,-1.188377e+00,2.750884e+03,1.450650e-01,7.158225e+02,3.595225e-01,-6.728937e+01,-1.153449e+00,-4.800054e+00,-1.761769e+00,1.242934e+01,7.077910e-01,2.218749e-02,1.909180e+00,-5.770970e-03,-1.949295e+00,4.574158e+00,5.053294e-01,1.635832e+01,8.970434e-01,-3.489068e+00,-3.739375e+00,1.369838e+01,1.416474e+00,1.087051e+01,1.284410e+00,-2.159637e+00,1.113451e+01,-3.034814e-02,9.107191e-05,1.757877e+00,5.662101e+00,3.394495e+00,2.010811e-01,2.006851e-01,7.939394e-02,8.944067e-02,-1.182098e+01
133,11,3.628273e+01,1.794566e-01,3.340591e+01,3.659528e+01,4.165571e+01,8.249798e+00,1.477753e+02,1.206479e+02,1.618007e+02,2.395453e+02,2.351772e+00,6.684420e-01,7.657711e-01,2.217009e+00,3.882443e+00,3.116672e+00,3.430308e+01,2.156542e+01,2.846151e+01,1.843227e+01,2.448832e+00,8.853041e-01,2.030140e+01,7.503954e-01,-2.933066e-01,-5.669072e+01,6.280141e-01,2.400730e+01,-8.627628e+00,-2.105107e+00,3.443699e-02,1.928491e+00,1.061572e+00,1.191764e+00,7.890878e+00,7.088644e-01,9.311670e+00,1.394744e+00,2.118176e+01,5.467007e-01,6.250224e+02,3.507428e-01,1.331951e+03,1.705068e-01,-6.811674e+01,-1.258587e+00,1.627001e+03,1.596565e-01,9.869030e+02,3.995251e-01,-6.666534e+01,-1.141993e+00,2.658727e+03,1.072473e-01,8.400905e+02,5.275438e-01,-7.113337e+01,-1.029040e+00,-1.340642e+01,-6.040258e-01,2.351175e+01,3.709318e-01,7.145731e-02,5.724509e-01,-2.088907e-02,-6.399080e-01,3.109657e+00,6.751904e-01,2.579047e+01,4.581098e-01,-1.758630e+00,-9.670140e+00,1.464834e+00,1.091858e+01,-1.480392e+01,-1.125777e+00,-3.381598e+00,1.098054e+01,1.490217e-02,-1.069203e-02,6.105232e-01,4.234770e+00,2.311708e+00,3.106452e-01,2.800108e-01,1.148148e-01,1.362288e-01,-1.308773e+01
133,12,2.853395e+01,3.048751e-01,2.226705e+01,2.734709e+01,3.344103e+01,1.117398e+01,3.470207e+02,5.548138e+02,2.316259e+02,5.687344e+02,2.153715e+00,7.159882e-01,3.917958e-01,2.191054e+00,3.619238e+00,3.227442e+00,3.744005e+01,1.917050e+01,2.732615e+01,1.814486e+01,2.238634e+00,8.335578e-01,1.431795e+01,1.314645e+00,8.935982e+00,1.570861e+00,1.499309e+01,9.974977e-01,5.276722e+00,2.384859e+00,6.104876e-02,1.959832e+00,1.255024e+00,9.186112e-01,3.412799e+00,1.542628e+00,7.245853e+00,1.789812e+00,1.904815e+01,8.393370e-01,5.207641e+02,5.341451e-01,1.108528e+03,2.569838e-01,-7.270264e+01,-1.168101e+00,1.544225e+03,2.145274e-01,7.952771e+02,4.276969e-01,-7.457772e+01,-1.031282e+00,2.547495e+03,1.325559e-01,7.144067e+02,3.954225e-01,-7.685589e+01,-9.795194e-01,-1.215771e+01,-1.002216e+00,2.108818e+01,5.800663e-01,1.752244e-02,2.355003e+00,-1.200423e-02,-1.223719e+00,2.891573e+00,5.925534e-01,1.967375e+01,8.711827e-01,1.297037e+01,9.518734e-01,1.616483e+01,1.009286e+00,4.751496e+00,2.906875e+00,1.045339e+00,8.616875e+00,-1.019701e-02,4.737318e-03,6.969006e-01,4.446064e+00,2.560351e+00,2.671428e-01,2.279921e-01,1.183333e-01,1.316329e-01,-1.333289e+01
133,13,3.252776e+01,2.108294e-01,2.949856e+01,3.346156e+01,3.751382e+01,8.015253e+00,6.967832e+02,1.038803e+03,7.357040e+01,7.063370e+01,2.488804e+00,6.261128e-01,7.133568e-01,2.662828e+00,3.927809e+00,3.214452e+00,3.960905e+01,2.349854e+01,3.128604e+01,1.852651e+01,2.482028e+00,7.821941e-01,1.559602e+01,1.092364e+00,1.095968e+01,1.037537e+00,7.301739e+00,1.948898e+00,-1.201997e+00,-1.225622e+01,3.687661e-02,2.559102e+00,9.255030e-01,1.111094e+00,6.494206e+00,8.695124e-01,7.235184e+00,2.432648e+00,2.126889e+01,6.566265e-01,5.425504e+02,3.459674e-01,1.259072e+03,2.030513e-01,-8.399959e+01,-1.046679e+00,1.588982e+03,1.603522e-01,1.004165e+03,4.946439e-01,-8.539417e+01,-9.178697e-01,2.640371e+03,1.079405e-01,9.282076e+02,6.060154e-01,-8.831683e+01,-8.617556e-01,-1.385754e+01,-5.995173e-01,2.325401e+01,4.080397e-01,3.189293e-02,1.373577e+00,-2.290452e-02,-6.893160e-01,3.140322e+00,5.974689e-01,2.241432e+01,5.892975e-01,9.548506e+00,1.109408e+00,7.720687e+00,1.930545e+00,-6.661097e+00,-2.086663e+00,-7.876503e+00,1.588317e+01,-3.497175e-02,-7.910340e-03,1.312554e+00,5.853659e+00,3.725490e+00,1.650000e-01,1.276663e-01,8.486486e-02,9.072148e-02,-1.231049e+01
133,14,1.909826e+01,2.525799e-01,1.486832e+01,1.828813e+01,2.250177e+01,7.633450e+00,2.023879e+02,2.781601e+02,6.241848e+01,6.716030e+01,1.651514e+00,7.495322e-01,2.253221e-01,1.612909e+00,2.818992e+00,2.593670e+00,3.272657e+01,1.991636e+01,2.077147e+01,1.396650e+01,2.064749e+00,8.239900e-01,2.090795e+01,7.057344e-01,1.109746e+01,1.028920e+00,1.352000e+01,1.102193e+00,1.662200e+01,7.789158e-01,5.088393e-02,1.258576e+00,1.394177e+00,9.837791e-01,5.668886e-01,8.825208e+00,6.128257e+00,3.968367e+00,1.943231e+01,9.767311e-01,4.925784e+02,4.232925e-01,1.161799e+03,1.909133e-01,-8.384038e+01,-1.005690e+00,1.513847e+03,1.748241e-01,8.475310e+02,4.135225e-01,-9.035953e+01,-8.703829e-01,2.507706e+03,1.254861e-01,7.689445e+02,3.940544e-01,-9.228870e+01,-8.358449e-01,-1.670727e+01,-4.807066e-01,2.542545e+01,3.201945e-01,-4.137685e-02,-8.787402e-01,-1.379324e-02,-9.475024e-01,2.670051e+00,6.106012e-01,2.646180e+01,3.983064e-01,1.250845e+01,8.689934e-01,1.686715e+01,9.088487e-01,1.796943e+01,7.765605e-01,-9.952444e+00,1.950851e+01,-4.537135e-02,-1.917226e-03,1.044990e+00,4.011065e+00,3.472222e+00,1.728000e-01,1.620869e-01,1.068182e-01,8.439013e-02,-1.417059e+01
